Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Employment in Services(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Female Employment in Services(%),Unemployment(%),Female Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Agriculture value added(%),Industry value added(%),Services value added(%),Expense(% of GDP),GDP per capita,GDP growth rate,Foreign Direct Investment,Exports of goods and services,Imports of goods and services,Male life expectancy,Female life expectancy,Inflation rate,Year,Country
2854191.0,1441278.0,1412913.0,10.343,8.48,9.0,20.1506525937613,36.4168391841966,43.4325082220421,41.584591775929,16.1658384470839,42.2495697769872,11.466,11.318,15585105131.0644,1.36672490418461,-201581539.213271,2830318199.68083,18.1604049243108,22.9655306366233,45.4534298741692,22.8784056708212,5460.42823730592,2.06256753999989,1201022154.46643,30.9361353522288,44.4460249326456,77.168,81.666,1.41109078954246,2019.0,Albania
2866376.0,1447593.0,1418783.0,10.517,8.308,9.0,19.7456941750012,37.2857622124655,42.968624648103,42.2607004387075,15.5346895811973,42.2046099800952,12.304,11.888,15379509891.7196,3.26008161194322,-18439164.3654405,2755324397.70104,17.9155539877413,23.7535862152793,44.3970237632603,22.9293200978631,5365.48934672897,4.01934561695576,1204383363.60476,31.1140103851547,44.5800603046607,77.037,81.608,2.02805963071136,2018.0,Albania
2873457.0,1451282.0,1422175.0,10.87,8.15,9.0,19.3813290766241,38.0783517375389,42.5404033770791,42.4255605278953,15.0546661905377,42.5199632266349,13.616,12.524,13019726211.7369,2.01101310958917,31791431.8843792,2476628808.46887,19.0221266422351,20.3584083577153,47.9695558116737,23.8675876185324,4531.03220675893,3.80259872019053,1022757857.07377,31.5697983098872,46.6244512220264,76.873,81.504,1.98666133171199,2017.0,Albania
2876101.0,1452738.0,1423363.0,11.289,8.035,9.0,19.3798286902694,40.0408946446906,40.5793641215085,45.1898281220221,14.7755162368097,40.0348501172691,15.418,14.49,11861199830.8396,3.68737045871326,192633143.363473,2354447509.91804,19.8499944651163,21.1419653523072,46.697168516495,23.9567294338323,4124.05538986272,3.31498068384137,1044389554.85795,28.9778991754721,45.8319636476989,76.639,81.377,1.2754316836741,2016.0,Albania
2880703.0,1455176.0,1425527.0,11.718,7.947,9.0,18.6698150626281,41.2834964988305,40.0466884385414,47.6364552056458,14.018655689217,38.3451025081253,17.193,17.122,11386853113.0189,0.693314927166512,134958280.601352,2252343961.11954,19.7802144171366,21.7636809971645,46.2844425914396,24.4461757489854,3952.80357364813,2.21872637517804,989578334.828616,27.2673911512668,44.5336151883802,76.404,81.183,1.89617402592365,2015.0,Albania
2889104.0,1459483.0,1429621.0,12.15,7.868,9.0,17.740079692317,42.2570316319749,40.0028886757081,49.8179992751486,11.7646529155008,38.4175729184722,18.055,15.515,13228147516.1168,0.926745968163928,121272184.300341,2644330678.80167,19.9901813581977,21.5088457362369,45.7823916634714,24.3826654387392,4578.63320812155,1.77444885260394,1149927985.77736,28.2130014584625,47.19484413802,76.114,81.013,1.6258650440261,2014.0,Albania
2895092.0,1462516.0,1432576.0,12.279,7.819,9.0,16.8779206232219,44.1980355132227,38.9240438635555,53.0802707716283,10.2480154777242,36.6717137506475,15.866,13.397,12776224496.9718,2.22888480895011,220318856.114386,2499688485.28919,19.5651578123229,23.0613168520051,44.6069895033751,24.1607729474324,4413.06338346821,1.00201754071108,1254150555.51294,28.9163151372576,46.9573987095321,75.786,80.781,1.93762080205229,2013.0,Albania
2900401.0,1465129.0,1435272.0,12.227,7.573,9.0,17.2752517093532,45.9956163713684,36.7290445959988,56.8204236472024,10.6147679999376,32.565003294514,13.376,11.508,12319834195.331,-0.851012496888686,-91764999.2165674,2312038877.18616,18.7668018946422,22.9185533432722,44.9546859982398,23.007590723666,4247.63134315945,1.4172427999078,917994575.801857,28.9374877608303,47.572712860263,75.73,80.703,2.03159268395301,2012.0,Albania
2905195.0,1467424.0,1437771.0,12.035,7.238,8.0,18.8646310155501,45.3880398865887,35.7473290978612,54.1495380433762,11.498233640053,34.3524160275109,13.481,13.751,12890760315.146,0.79583641022279,3339483.80207139,2349571760.808,18.2267896025292,24.4844782196853,44.256372325899,23.0111069763437,4437.14116097061,2.54540614450104,1048706682.05458,29.2415371390963,51.9770317939697,75.693,80.798,3.42912324722163,2011.0,Albania
2913021.0,1472265.0,1440756.0,11.92,7.029,8.0,20.5927945952109,42.0844259250405,37.3226875365474,53.0229374095545,10.6760340031715,36.3012452231783,14.086,15.85,11926926615.8015,5.92744354775078,-119157178.669199,2141583008.42955,17.9558663972347,24.9374619346668,44.0255879707497,,4094.34968570481,3.70693815255319,1089898207.57431,27.9794352415409,48.5639550032469,75.493,80.688,3.62604695579816,2010.0,Albania
2927519.0,1481568.0,1445951.0,11.841,6.81,8.0,19.940687964523,44.0516730860162,36.0076389494608,57.0656990488757,10.3073286052009,32.6269723459234,13.674,15.688,12044205549.6571,1.48174747677041,-191468624.563215,2022750081.80832,16.7943836018798,24.4137783931968,45.3172205438066,,4114.13403283023,3.35428934987461,1345415233.65619,25.2407486083138,49.8541657924919,75.316,80.544,2.26692209450831,2009.0,Albania
2947314.0,1493648.0,1453666.0,11.868,6.57,8.0,17.7778867193797,44.6559901801716,37.5661231004487,56.7134902693459,8.89576203408492,34.3907476965692,13.06,13.735,12881352893.6855,7.15559823551911,65020510.7351124,2168840322.55519,16.8370538440754,25.1610103305709,44.6991512719816,,4370.53971639449,7.50004143020151,1247181714.30558,25.3024181160681,52.1493333802176,75.163,80.429,3.32087090389264,2008.0,Albania
2970017.0,1507288.0,1462729.0,12.07,6.318,8.0,16.2697334430433,45.583822882183,38.1464436747737,57.3941089077218,8.08319848826351,34.5226926040147,15.966,16.39,10677324852.8822,4.25067030191056,297972105.819472,1831547685.93859,17.1536195739533,25.3403319220157,44.6398240133896,,3595.03829536404,5.98325951855567,652275603.722803,28.2478654166425,54.9542146887506,75.1,80.247,2.93268248162323,2007.0,Albania
2992547.0,1520970.0,1471577.0,12.539,6.477,8.0,14.8400069647661,46.6273307159293,38.5326623193046,58.3652895614483,7.34077107753142,34.2939393610203,15.626,16.074,8896075004.63516,7.76904627674415,262219209.844326,1575348420.47282,17.7083536239523,25.3080259185205,43.5234063031734,,2972.74362094736,5.90265903591924,325138316.803697,25.2096077274316,49.0574825118736,74.243,79.686,2.37072831904282,2006.0,Albania
3011487.0,1533025.0,1478462.0,13.235,6.306,8.0,14.473013726881,47.3339258250879,38.193060448031,59.0808797361741,7.16290044625236,33.7560041325255,15.966,16.411,8052077248.14638,4.33653298162804,162031329.168343,1517438816.16642,18.8453087247237,25.0816065897088,43.5544783831139,,2673.78781583529,5.52642424695465,262479012.637464,23.0129911473171,47.85935562815,74.033,79.493,2.36658195679796,2005.0,Albania
3026939.0,1543523.0,1483416.0,13.978,6.181,8.0,14.4789690084043,47.9166628545497,37.6043681370459,59.6323340471092,7.21327623126338,33.1543897216274,16.306,16.694,7184685781.51876,6.44139613516823,169288871.400381,1475553858.65087,20.537486307981,24.6655622675068,42.5804168880888,22.7939219866713,2373.58129170055,5.51466791097914,341285112.537562,22.2175607600291,44.8296265467915,73.786,79.237,2.28001916938101,2004.0,Albania
3039616.0,1552793.0,1486823.0,14.668,6.057,8.0,13.4429051889814,48.2763452914798,38.2807495195388,60.1451707734246,6.17692019883478,33.6776952268961,16.985,17.388,5611496257.14231,5.5690040884885,150569936.088666,1233309073.68723,21.9782570845961,24.055608509483,41.9114761161393,22.9013763430706,1846.12012081207,5.52863746491788,178036400.666667,20.8473864531722,46.1731745895907,73.499,79.057,0.48400261181847,2003.0,Albania
3051010.0,1561561.0,1489449.0,15.209,5.953,8.0,13.6195595163752,48.3713886533062,38.0090518303186,60.2871079900513,6.43411533591977,33.2785624463092,17.891,18.269,4348068242.19512,3.64419148530146,109118141.843143,957666990.964761,22.0251140879353,23.10636959577,43.7765154121089,24.8318781136964,1425.12421860142,4.53652416035675,135000000.0,20.9456161731319,47.5794520503068,73.22,78.823,7.77052583431552,2002.0,Albania
3060173.0,1568260.0,1491913.0,16.12,5.872,8.0,12.7054387098669,49.4352730370414,37.8591964574215,61.3069342860722,6.11777615531833,32.5750735506949,18.57,18.94,3922100793.5403,11.0570284831704,125993317.555339,890950856.188222,22.7161641958722,21.7357737789933,44.9430205750654,,1281.6598256178,8.29331263121023,207300000.0,21.3334108322137,45.1576132001299,72.921,78.618,3.10758827031434,2001.0,Albania
3089027.0,1580903.0,1508124.0,17.076,5.798,8.0,11.8598049086438,50.4674636839953,37.6728231028658,61.8944280647141,5.96661670789513,32.1389552273908,19.023,18.544,3480355258.04122,11.9374112028846,104651963.77979,853223432.031554,24.5154120419235,19.3956891374484,44.302961498327,,1126.68334010717,6.94621659244254,143000000.0,20.1152855452625,43.3387875873655,72.646,78.419,0.0500181363468309,2000.0,Albania
80856.0,39502.0,41354.0,,,10.0,,,,,,,,,3785067331.7625,,,18111249.5092304,0.47849213558896,12.4282261796617,78.3110227448023,,46812.4484486309,2.58355480961319,,,,,,,2023.0,Andorra
79705.0,38912.0,40793.0,6.2,4.6,10.0,,,,,,,,,3380612573.32922,,334854302.89486,16480211.1860232,0.487491862156614,11.1453411041301,78.1918257115356,,42414.0590092117,9.56461225648184,,,,,,,2022.0,Andorra
78364.0,38353.0,40011.0,,,10.0,,,,,,,,,3324647529.381,,251947835.8742,17681967.6354589,0.531844879169824,12.3626363853047,79.3818503932806,,42425.6996756291,8.28677879049404,,,,,,,2021.0,Andorra
77380.0,37994.0,39386.0,,,10.0,,,,,,,,,2891001149.3611,,377594394.342883,16173496.9025018,0.559442769715814,12.6601582717327,79.8154154929299,,37361.0900666982,-11.1839399355384,,,,,,,2020.0,Andorra
76474.0,37559.0,38915.0,7.0,3.9,10.0,,,,,,,,,3155149347.80639,,307203575.327638,16489859.5288098,0.522633248415779,11.6998176283166,77.5555098246535,,41257.8045846483,2.01554763848308,,,,,,,2019.0,Andorra
75162.0,36959.0,38203.0,7.2,4.4,10.0,,,,,,,,,3218419896.9641,,,17584412.6511485,0.546367882815281,11.0763337210625,77.6557919031876,,42819.7745797624,1.58876549046354,,,,,,,2018.0,Andorra
73763.0,36364.0,37399.0,,,10.0,,,,,,,,,3000162081.11976,,,16787062.2817723,0.559538512516191,10.3955176672591,77.8688586318041,,40672.9943348258,0.346071889630295,,,,,,,2017.0,Andorra
72181.0,35679.0,36502.0,8.8,4.3,10.0,,,,,,,,,2896610479.73077,,,15120296.520686,0.521999648433619,10.1407794073814,78.1008536948862,,40129.8192007698,3.70967806978986,,,,,,,2016.0,Andorra
72174.0,35669.0,36505.0,,,10.0,,,,,,,,,2789881258.50362,,,14323811.4174458,0.513420109683398,9.98126871637019,78.6674143272447,,38654.9347203095,1.43414039522716,,,,,,,2015.0,Andorra
73737.0,36337.0,37400.0,,,10.0,,,,,,,,,3271685596.66321,,,17589350.3850752,0.537623493009676,10.1535313011382,78.2437091148297,,44369.659691379,2.50446552114518,,,,,,,2014.0,Andorra
75194.0,36953.0,38241.0,,,10.0,,,,,,,,,3193512950.02419,,,18699901.9922066,0.585558984254785,10.6182471491429,78.021575852346,,42470.3161159692,-3.54759651549344,,,,,,,2013.0,Andorra
76834.0,37671.0,39163.0,9.5,3.9,10.0,,,,,,,,,3188652765.36184,,,19169046.9847891,0.601164453935572,11.0715796683925,76.8249491306888,,41500.5435791686,-4.97444371853503,,,,,,,2012.0,Andorra
77783.0,38101.0,39682.0,,,10.0,,,,,,,,,3629133574.27783,,,17803107.6836682,0.490560827241276,11.908853107908,77.375135201479,,46657.1561173756,-0.00806975341139093,,,,,,,2011.0,Andorra
80706.0,39099.0,41607.0,9.8,2.8,10.0,,,,,,,,,3449925738.86069,,,16094200.3334609,0.466508601972863,13.1256460606154,76.991211654261,,42746.8309526019,-1.97495799965345,,,,,,,2010.0,Andorra
83888.0,40123.0,43765.0,9.9,3.2,10.0,,,,,,,,,3688976340.7549,,,15454189.2347228,0.418928933319218,14.7664887100921,76.035601397438,,43975.0183668093,-5.30284654348291,,,,,,,2009.0,Andorra
83495.0,39821.0,43674.0,10.4,2.8,10.0,,,,,,,,,4102319399.02343,,,16693074.5713616,0.406917963904405,15.4327671138582,75.3640750593347,,49132.515707808,-5.55918636850581,,,,,,,2008.0,Andorra
81877.0,39026.0,42851.0,10.1,2.8,10.0,,,,,,,,,3957625367.21959,,,14595591.1173288,0.368796683946436,15.4735314793076,74.5592619910865,,48336.2283329823,1.55318814103222,,,,,,,2007.0,Andorra
79585.0,38002.0,41583.0,10.6,3.3,10.0,,,,,,,,,3459337986.88383,,,12229532.5419303,0.353522338328863,16.1672951911525,74.1242699981489,,43467.2109930745,4.80868869916921,,,,,,,2006.0,Andorra
77421.0,37047.0,40374.0,10.7,3.6,10.0,,,,,,,,,3161084091.11674,,,12030352.9332747,0.380576808035011,16.0357828783728,74.4198860237398,,40829.801876968,5.39779598500422,,,,,,,2005.0,Andorra
74325.0,35636.0,38689.0,10.9,3.8,10.0,,,,,,,,,2900245324.49221,,,12028535.4022567,0.414741997881256,15.7803540103879,74.7942373593759,,39021.1278101878,8.13567633837351,,,,,,,2004.0,Andorra
69486.0,33429.0,36057.0,10.3,,10.0,,,,,,,,,2366941808.94404,,,9920276.63904691,0.419117893036526,15.4949366544165,74.9370367361373,,34063.5784034776,8.69420371612468,,,,,,,2003.0,Andorra
66506.0,32023.0,34483.0,11.2,,10.0,,,,,,,,,1764279824.29752,,,6808130.82378467,0.385887245890569,15.0672890885022,74.7463595290032,,26528.130158144,4.54636221364653,,,,,,,2002.0,Andorra
65852.0,31636.0,34216.0,11.8,,10.0,,,,,,,,,1548265808.05802,,,6842609.59082501,0.441953155279431,14.9240176087095,75.1939329781511,,23511.2951475737,8.11935772169949,,,,,,,2001.0,Andorra
65685.0,31458.0,34227.0,11.3,,10.0,,,,,,,,,1432606188.69324,,,7407372.64331522,0.517055747893417,14.8437550367806,76.5609990393852,,21810.2487431414,3.52836236122388,,,,,,,2000.0,Andorra
2990900.0,1603490.0,1387410.0,,,12.0,14.1389475864764,52.2956663525376,33.5654645278687,65.0264430738952,4.58305353291227,30.3905033931926,13.245,12.542,24085749592.3359,,-651642981.5532,2042847278.84223,8.48155989918731,23.3745392421065,59.4303162694016,,8053.01066312345,8.29999999959539,580365078.650983,59.4520856749187,60.2625572889532,,,1.98041877615554,2023.0,Armenia
2969200.0,1594364.0,1374836.0,11.7,11.881,12.0,13.9467902873022,52.5068306724726,33.5463790402252,65.1256564735098,4.52863776599451,30.3458641376995,13.379,12.668,19513506553.1251,,-521834725.365529,1979977735.44196,10.1467039255683,25.4370966437794,55.6162023383919,21.1627548327889,6571.97445545099,12.5999999997766,975658909.266107,50.2249804603907,51.1857978005492,67.866,78.447,8.64091108973855,2022.0,Armenia
2962300.0,1591948.0,1370352.0,12.049,13.007,12.0,13.8901178917603,53.1009239017748,33.0089582064649,65.7852674247244,4.54482972472724,29.6700626884089,15.469,15.236,13878908628.9378,2.3751230316812,-398972932.489033,1574360720.16992,11.3435484176857,26.3643404113901,53.0783701392799,24.968529504044,4685.17997128509,5.80000000065645,366445214.820501,35.9064399901267,43.7634488327132,66.554,77.35,7.18483629443371,2021.0,Armenia
2961500.0,1592424.0,1369076.0,12.455,12.792,12.0,12.9802294858445,52.3838918981254,34.6358786160301,60.9828590507583,5.3578355234839,33.6594690937539,18.175,17.233,12641698583.2152,-9.08187847057398,-202689911.186251,1434808157.53483,11.3498051554549,26.8172956979296,53.2412027973394,26.5812877778437,4268.68093304583,-7.19999999920631,58582750.1214803,29.7649869151934,39.7238206244142,67.051,76.996,1.21143577838465,2020.0,Armenia
2962500.0,1594385.0,1368115.0,12.892,9.662,12.0,15.1076360257339,49.6460965982579,35.2462673760082,61.6806116897897,5.28370084337631,33.035687466834,18.304,19.191,13619290539.2116,5.9883208820595,187857847.34223,1569706412.82118,11.5256107379588,24.9716084573435,53.9731853016919,21.7584805720085,4597.22887399548,7.59999999853918,100287214.397978,41.3508013620849,54.7633527667858,70.403,79.856,1.44344660770698,2019.0,Armenia
2969000.0,1599966.0,1369034.0,13.307,9.75,12.0,15.5952429077541,51.5218343033932,32.8828367779275,64.1186890745774,5.27182178541723,30.6096631504947,18.966,20.239,12457940694.7395,4.49938339281788,200340489.035019,1736924917.50731,13.9423116554146,24.7565578476257,52.6163051198371,22.0768137564949,4196.00562301769,5.19999999965324,266855048.832037,39.3928940286073,53.0802129926047,69.992,79.601,2.52023382001638,2018.0,Armenia
2979400.0,1607072.0,1372328.0,13.606,9.664,12.0,15.4105255684099,51.6826827579853,32.9068761986711,64.1311471013655,5.30233322103838,30.5665196775961,17.704,17.488,11527458709.0158,10.8343063461809,405555183.60953,1728457144.54852,14.9942601242776,25.8095323791656,50.7652583569469,22.6297249923647,3869.05373867752,7.50000000164144,252747990.684352,38.2160456550464,48.9863308847905,69.92,79.381,0.969553268816138,2017.0,Armenia
2992300.0,1614828.0,1377472.0,14.504,9.634,12.0,15.2434503265053,51.7730765055054,32.9835573296841,64.0944283967612,5.27053494817444,30.6350366550644,17.617,17.494,10546136235.5219,-1.05980054711952,245059601.272041,1728561668.52697,16.39047353385,25.5771330395605,49.9105094267778,25.7115181584805,3524.42476874707,0.199999999825991,333823945.510433,33.7442798606396,42.3336875987152,69.673,79.203,-1.403607559009,2016.0,Armenia
3004600.0,1622381.0,1382219.0,14.641,9.607,12.0,15.1972424098925,51.9727629524648,32.8299099242578,64.5627973877596,5.24765839093623,30.1895442213042,18.261,19.185,10553337518.414,-1.1087733008639,428407517.563457,1817613988.15802,17.2231200318056,25.7086994351611,48.2126693907876,25.0779813488419,3512.39350276709,3.19999999896625,184127986.314895,29.7253912120334,41.9566831307241,69.595,78.833,3.73169119261693,2015.0,Armenia
3013800.0,1628353.0,1385447.0,15.842,9.704,12.0,15.1463594930428,52.1350064283188,32.7187178898352,64.8827703342184,5.25158889724477,29.8658112968164,17.498,19.335,11609513246.7958,1.50780670178898,522216023.003416,2098075453.6784,18.0720363470662,25.2705329463993,47.4130437470384,23.9875580530759,3852.11800610384,3.60000000058993,406578406.693112,28.5603816555446,47.2184853070945,69.236,78.498,2.98130868933672,2014.0,Armenia
3022000.0,1633875.0,1388125.0,15.055,9.813,12.0,15.1180995448889,52.2231890561392,32.6587113989719,65.055176037835,5.28459886488249,29.6602250972825,16.576,18.662,11121464437.0415,3.53115456521907,682546975.092623,2050215598.14102,18.4347628834968,26.7090481417071,45.749756861728,22.6371817977093,3680.16692158886,3.3,346092394.393256,28.3534851384818,49.2015630214006,69.062,77.913,5.78966778544651,2013.0,Armenia
3024100.0,1636100.0,1388000.0,15.094,9.761,12.0,15.1214589804006,52.3014953946664,32.5771292974189,65.1229425256341,5.38248785752833,29.4945696168376,17.511,18.552,10619320682.9474,13.221516448069,423036162.157057,1902205139.46726,17.9126819526397,27.8270946139077,45.6989324054448,21.3736421560682,3511.56399687426,7.20000000096486,496636701.129687,27.5618114828439,48.3998644778265,69.037,77.483,2.55802007757907,2012.0,Armenia
3027900.0,1639176.0,1388724.0,14.046,9.559,11.0,15.0798133710012,52.255100402698,32.6650012868329,65.0281792329884,5.43726811018613,29.5345526568254,18.884,20.194,10142111824.5835,3.26014769805099,360073591.986824,,,,,22.5680163171222,3349.55309771906,4.69999999867412,653219756.47225,22.5231882640131,46.9123853980322,68.613,77.713,7.65000807859294,2011.0,Armenia
3044800.0,1646388.0,1398412.0,13.898,9.384,10.0,15.1193133076547,52.2213601922137,32.6593265001316,65.1134314207397,5.48326210888507,29.4033064703752,19.523,21.536,9260285755.62424,2.29753670009731,458281240.386075,,,,,22.9973623470093,3041.34450723339,2.2000000002151,529321391.641958,19.7484153168252,44.8945606568078,68.597,77.437,8.17636138473952,2010.0,Armenia
3066000.0,1653106.0,1412894.0,14.255,9.356,10.0,15.1275168356256,52.2307257079896,32.6417574563848,65.1239838136809,5.59237672118045,29.2836394651387,19.295,20.461,8647937081.2562,-21.416026841121,358781515.205739,,,,,23.8619179943921,2820.5926553347,-14.1000000006998,760040745.87233,14.6709007461363,42.6033349980631,68.242,77.149,3.40676682683801,2009.0,Armenia
3087100.0,1660037.0,1427063.0,13.038,9.387,10.0,15.4626820642609,52.2663124549553,32.2710892848164,66.0871489143981,5.75184909260933,28.160829140213,17.1,19.225,11662040713.8753,9.99681825483232,691280287.832705,,,,,21.1396851697465,3777.66859313767,6.90000000042959,943733059.483284,14.2657295739767,40.2765983873899,67.995,76.572,8.94995335353387,2008.0,Armenia
3107400.0,1668302.0,1439098.0,12.578,9.117,10.0,15.331963665306,52.2801407694269,32.387973064401,65.8893726264241,5.94721292224665,28.1634144513292,10.394,10.358,9206301269.79164,17.62834992685,497420803.086968,,,,,17.0424253804612,2962.70234594569,13.7000000015467,667671562.134495,18.1893569819725,38.7856901033422,68.08,76.322,4.40736089644516,2007.0,Armenia
3127100.0,1677850.0,1449250.0,11.759,9.063,10.0,15.10822123153,52.3216851285845,32.5700157688789,65.7942697228987,6.04850299590334,28.157227281198,10.465,10.894,6384452066.5146,15.3345935129067,302026902.100871,,,,,17.1482192993136,2041.65267068997,13.1999999994661,466531991.901724,22.1459814355134,38.8841565463432,67.743,76.011,2.89235662459004,2006.0,Armenia
3146400.0,1687234.0,1459166.0,13.033,8.914,10.0,14.7983616197381,52.461949416026,32.7396889642359,65.786093065044,6.1654514495633,28.0486150674154,10.54,11.432,4900469511.10191,15.5486261360083,206006379.369255,,,,,18.1464405215631,1557.48458908655,13.8999999991133,292073220.164722,27.3131979500115,42.8265406335218,67.596,75.781,0.638928002410097,2005.0,Armenia
3164900.0,1696262.0,1468638.0,12.822,8.919,10.0,14.4425935337336,52.7230347406529,32.8343717256135,65.8891222148503,6.26646612085569,27.8442506264373,10.617,11.974,3576615240.41616,10.9518150220278,148352246.883494,,,,,16.9559988456693,1130.08791444158,10.4999999988202,247140608.495888,28.1907438231723,44.8798901687648,67.494,75.116,6.96126135875795,2004.0,Armenia
3182500.0,1704865.0,1477635.0,12.482,8.573,10.0,14.1797055169796,52.9702491845889,32.8500452984314,66.0532095705151,6.41021270516885,27.536577724316,10.705,12.527,2807061008.69084,20.4908903269061,92875458.8178378,,,,,,882.030167695474,14.0000000015501,122852992.703235,30.4829978923981,49.5683697098445,67.306,75.375,4.7215533660534,2003.0,Armenia
3199800.0,1713341.0,1486459.0,12.19,8.593,10.0,13.8436982254112,53.3125500028348,32.8436730271322,66.2486207923937,6.53523404784745,27.2163088639258,10.833,13.129,2376335048.39976,15.2141196254779,82371299.5552455,,,,,,742.651118319819,13.1999999979356,110725325.614409,27.832108365994,46.152393477237,67.124,74.707,1.06004929341667,2002.0,Armenia
3211800.0,1718087.0,1493713.0,12.157,8.344,10.0,13.5651092620801,53.5511456541422,32.8837450837777,66.3413226003332,6.69135476634281,26.9671576794286,10.992,13.777,2118467913.37873,8.64432620076228,63602627.4636976,,,,,,659.588988535629,9.59999999927597,69868500.0,24.1458543956306,45.7184119969031,67.073,74.587,3.1459046468502,2001.0,Armenia
3221100.0,1715426.0,1505674.0,12.51,8.27,10.0,13.4557930176967,53.5818391229542,32.9622888632942,66.3115118271739,6.90923424852933,26.7792539242967,11.095,14.371,1911563668.85006,-2.52384032293519,58972266.9528438,,,,,,593.450581742282,5.90000000312092,104188500.0,22.1614188089398,50.0719114183969,66.89,74.152,-0.790883768934757,2000.0,Armenia
47521.0,23520.0,24001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,American Samoa
48342.0,23912.0,24430.0,13.8,7.8,,,,,,,,,,871000000.0,,,,,,,,18017.4589383973,1.73501577287065,,46.9575200918485,77.7267508610792,,,,2022.0,American Samoa
49225.0,24337.0,24888.0,,,,,,,,,,,,750000000.0,,,,,,,,15236.1604875571,-0.782472613458523,,44.2666666666667,92.5333333333333,,,,2021.0,American Samoa
49761.0,24591.0,25170.0,12.7,5.6,,,,,,,,,,721000000.0,,,,,,,,14489.2586563775,4.41176470588236,,59.2233009708738,95.1456310679612,,,,2020.0,American Samoa
50209.0,24788.0,25421.0,,,,,,,,,,,,647000000.0,,,,,,,,12886.1359517218,-0.487804878048777,,61.6692426584235,94.8995363214838,,,,2019.0,American Samoa
50908.0,25098.0,25810.0,,,,,,,,,,,,639000000.0,,,,,,,,12552.0546868861,2.6711185308848,,68.2316118935837,103.599374021909,,,,2018.0,American Samoa
51586.0,25406.0,26180.0,16.6,5.1,,,,,,,,,,612000000.0,,,,,,,,11863.6839452565,-6.98757763975155,,59.1503267973856,102.287581699346,,,,2017.0,American Samoa
52245.0,25713.0,26532.0,,,,,,,,,,,,671000000.0,,,,,,,,12843.3342903627,-1.67938931297709,,63.9344262295082,95.230998509687,,,,2016.0,American Samoa
52878.0,26017.0,26861.0,,,,,,,,,,,,673000000.0,,,,,,,,12727.4102651386,3.14960629921259,,63.5958395245171,98.8112927191679,,,,2015.0,American Samoa
53466.0,26303.0,27163.0,17.5,4.2,,,,,,,,,,643000000.0,,,,,,,,12026.3344929488,1.76282051282051,,66.7185069984448,108.087091757387,,,,2014.0,American Samoa
54006.0,26566.0,27440.0,,,,,,,,,,,,638000000.0,,,,,,,,11813.5022034589,-2.5,,71.7868338557994,102.037617554859,,,,2013.0,American Samoa
54489.0,26805.0,27684.0,,,,,,,,,,,,640000000.0,,,,,,,,11745.4899153958,-4.33482810164425,,75.46875,100.9375,,,,2012.0,American Samoa
54895.0,27009.0,27886.0,,,,,,,,,,,,570000000.0,,,,,,,,10383.459331451,0.0,,58.7719298245614,98.7719298245614,,,,2011.0,American Samoa
55228.0,27171.0,28057.0,18.7,,,,,,,,,,,573000000.0,,,,,,,,10375.1720141957,0.299850074962521,,63.5253054101222,94.4153577661431,,,,2010.0,American Samoa
55528.0,27297.0,28231.0,,,,,,,,,,,,675000000.0,,,,,,,,12156.0293905777,-4.16666666666666,,78.5185185185185,82.8148148148148,,,,2009.0,American Samoa
55828.0,27409.0,28419.0,,,,,,,,,,,,560000000.0,,,,,,,,10030.8089130902,-2.65734265734265,,114.464285714286,135.357142857143,,,,2008.0,American Samoa
56113.0,27523.0,28590.0,,,,,,,,,,,,518000000.0,,,,,,,,9231.37240924563,1.85185185185186,,97.4903474903475,120.656370656371,,,,2007.0,American Samoa
56374.0,27631.0,28743.0,21.6,4.0,,,,,,,,,,493000000.0,,,,,,,,8745.16621137404,-4.09836065573771,,100.405679513185,129.411764705882,,,,2006.0,American Samoa
56617.0,27727.0,28890.0,,,,,,,,,,,,500000000.0,,,,,,,,8831.26975996609,-0.408163265306129,,99.6,123.6,,,,2005.0,American Samoa
56818.0,27800.0,29018.0,,,,,,,,,,,,509000000.0,,,,,,,,8958.42866697173,0.409836065573771,,90.3732809430255,111.984282907662,,,,2004.0,American Samoa
56971.0,27849.0,29122.0,,,,,,,,,,,,524000000.0,,,,,,,,9197.66196836987,0.965517241379317,,97.9007633587786,109.541984732824,,,,2003.0,American Samoa
57062.0,27866.0,29196.0,,,,,,,,,,,,512000000.0,,,,,,,,8972.69636535698,,,101.171875,109.765625,,,,2002.0,American Samoa
57053.0,27826.0,29227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,American Samoa
56855.0,27687.0,29168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,American Samoa
26658948.0,13432181.0,13226767.0,,,11.0,19.1118030055589,2.14756517038717,78.7406318240539,1.48882988708392,7.978684444329,90.532470566595,3.668,3.572,1728057316695.61,,-74354211256.0406,44471590679.643,2.57350206211225,27.6508823908584,63.5744395451941,,64820.9117890026,3.44199220009025,32501414006.7699,26.7992411333458,22.4259429260923,,,5.5970149253731,2023.0,Australia
